Regional_Grouping,Region_Code,Region,Country,ISO3Code,M49Region_Code,M49_Code,FAO_CODE
SDGRC,SDGRC_ECE_WESTBALKANS,ECE_West Balkans (ST7),Montenegro,MNE,98205,499,
SDGRC,SDGRC_ECE_WESTBALKANS,ECE_West Balkans (ST7),North Macedonia,MKD,98205,807,
SDGRC,SDGRC_ECE_WESTBALKANS,ECE_West Balkans (ST7),Serbia,SRB,98205,688,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Anguilla,AIA,98300,660,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Antigua and Barbuda,ATG,98300,28,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Argentina,ARG,98300,32,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Aruba,ABW,98300,533,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Bahamas,BHS,98300,44,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Barbados,BRB,98300,52,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Belize,BLZ,98300,84,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Bolivia (Plurinational State of),BOL,98300,68,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,"Bonaire, Sint Eustatius and Saba",BES,98300,535,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Brazil,BRA,98300,76,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,British Virgin Islands,VGB,98300,92,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Cayman Islands,CYM,98300,136,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Chile,CHL,98300,152,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Colombia,COL,98300,170,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Costa Rica,CRI,98300,188,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Cuba,CUB,98300,192,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Curaçao,CUW,98300,531,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Dominica,DMA,98300,212,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Dominican Republic,DOM,98300,214,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Ecuador,ECU,98300,218,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,El Salvador,SLV,98300,222,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,French Guiana,GUF,98300,254,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Grenada,GRD,98300,308,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Guadeloupe,GLP,98300,312,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Guatemala,GTM,98300,320,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Guyana,GUY,98300,328,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Haiti,HTI,98300,332,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Honduras,HND,98300,340,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Jamaica,JAM,98300,388,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Martinique,MTQ,98300,474,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Mexico,MEX,98300,484,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Montserrat,MSR,98300,500,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Nicaragua,NIC,98300,558,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Panama,PAN,98300,591,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Paraguay,PRY,98300,600,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Peru,PER,98300,604,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Puerto Rico,PRI,98300,630,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Saint Barthélemy,BLM,98300,652,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Saint Kitts and Nevis,KNA,98300,659,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Saint Lucia,LCA,98300,662,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Saint Martin (French part),MAF,98300,663,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Saint Vincent and the Grenadines,VCT,98300,670,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Sint Maarten,SXM,98300,534,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,South Georgia and the South Sandwich Islands,SGS,98300,,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Suriname,SUR,98300,740,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Trinidad and Tobago,TTO,98300,780,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Turks and Caicos Islands,TCA,98300,796,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Uruguay,URY,98300,858,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Venezuela (Bolivarian Republic of),VEN,98300,862,
SDGRC,SDGRC_ECLAC_ALL,ECLAC_All countries,Virgin Islands U.S.,VIR,98300,850,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Anguilla,AIA,98301,660,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Antigua and Barbuda,ATG,98301,28,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Aruba,ABW,98301,533,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Bahamas,BHS,98301,44,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Barbados,BRB,98301,52,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Belize,BLZ,98301,84,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,"Bonaire, Sint Eustatius and Saba",BES,98301,535,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,British Virgin Islands,VGB,98301,92,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Cayman Islands,CYM,98301,136,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Curaçao,CUW,98301,531,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Dominica,DMA,98301,212,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,French Guiana,GUF,98301,254,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Grenada,GRD,98301,308,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Guadeloupe,GLP,98301,312,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Guyana,GUY,98301,328,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Jamaica,JAM,98301,388,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Martinique,MTQ,98301,474,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Montserrat,MSR,98301,500,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Puerto Rico,PRI,98301,630,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Saint Barthélemy,BLM,98301,652,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Saint Kitts and Nevis,KNA,98301,659,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Saint Lucia,LCA,98301,662,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Saint Martin (French part),MAF,98301,663,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Saint Vincent and the Grenadines,VCT,98301,670,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Sint Maarten,SXM,98301,534,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Suriname,SUR,98301,740,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Trinidad and Tobago,TTO,98301,780,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Turks and Caicos Islands,TCA,98301,796,
SDGRC,SDGRC_ECLAC_CARIBBEAN,ECLAC_Carribean,Virgin Islands U.S.,VIR,98301,850,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Argentina,ARG,98302,32,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Bolivia (Plurinational State of),BOL,98302,68,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Brazil,BRA,98302,76,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Chile,CHL,98302,152,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Colombia,COL,98302,170,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Costa Rica,CRI,98302,188,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Cuba,CUB,98302,192,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Dominican Republic,DOM,98302,214,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Ecuador,ECU,98302,218,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,El Salvador,SLV,98302,222,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Guatemala,GTM,98302,320,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Haiti,HTI,98302,332,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Honduras,HND,98302,340,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Mexico,MEX,98302,484,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Nicaragua,NIC,98302,558,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Panama,PAN,98302,591,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Paraguay,PRY,98302,600,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Peru,PER,98302,604,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,South Georgia and the South Sandwich Islands,SGS,98302,,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Uruguay,URY,98302,858,
SDGRC,SDGRC_ECLAC_LA,ECLAC_Latin America,Venezuela (Bolivarian Republic of),VEN,98302,862,
SDGRC,SDGRC_ESCAP_ASEAN,ESCAP_ASEAN (ASEAN),Brunei Darussalam,BRN,98406,96,
SDGRC,SDGRC_ESCAP_ASEAN,ESCAP_ASEAN (ASEAN),Cambodia,KHM,98406,116,
SDGRC,SDGRC_ESCAP_ASEAN,ESCAP_ASEAN (ASEAN),Indonesia,IDN,98406,360,
SDGRC,SDGRC_ESCAP_ASEAN,ESCAP_ASEAN (ASEAN),Lao People's Democratic Republic,LAO,98406,418,
SDGRC,SDGRC_ESCAP_ASEAN,ESCAP_ASEAN (ASEAN),Malaysia,MYS,98406,458,
SDGRC,SDGRC_ESCAP_ASEAN,ESCAP_ASEAN (ASEAN),Myanmar,MMR,98406,104,
SDGRC,SDGRC_ESCAP_ASEAN,ESCAP_ASEAN (ASEAN),Philippines,PHL,98406,608,
SDGRC,SDGRC_ESCAP_ASEAN,ESCAP_ASEAN (ASEAN),Singapore,SGP,98406,702,
SDGRC,SDGRC_ESCAP_ASEAN,ESCAP_ASEAN (ASEAN),Thailand,THA,98406,764,
SDGRC,SDGRC_ESCAP_ASEAN,ESCAP_ASEAN (ASEAN),Timor-Leste,TLS,98406,626,
SDGRC,SDGRC_ESCAP_ASEAN,ESCAP_ASEAN (ASEAN),Viet Nam,VNM,98406,704,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Afghanistan,AFG,98400,4,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,American Samoa,ASM,98400,16,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Armenia,ARM,98400,51,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Australia,AUS,98400,36,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Azerbaijan,AZE,98400,31,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Bangladesh,BGD,98400,50,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Bhutan,BTN,98400,64,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Brunei Darussalam,BRN,98400,96,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Cambodia,KHM,98400,116,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,China,CHN,98400,156,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,"China, Hong Kong Special Administrative Region",HKG,98400,344,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,"China, Macao Special Administrative Region",MAC,98400,446,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Cook Islands,COK,98400,184,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Democratic People's Republic of Korea,PRK,98400,408,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Fiji,FJI,98400,242,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,French Polynesia,PYF,98400,258,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Georgia,GEO,98400,268,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Guam,GUM,98400,316,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,India,IND,98400,356,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Indonesia,IDN,98400,360,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Iran (Islamic Republic of),IRN,98400,364,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Japan,JPN,98400,392,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Kazakhstan,KAZ,98400,398,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Kiribati,KIR,98400,296,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Kyrgyzstan,KGZ,98400,417,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Lao People's Democratic Republic,LAO,98400,418,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Malaysia,MYS,98400,458,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Maldives,MDV,98400,462,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Marshall Islands,MHL,98400,584,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Micronesia (Federated States of),FSM,98400,583,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Mongolia,MNG,98400,496,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Myanmar,MMR,98400,104,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Nauru,NRU,98400,520,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Nepal,NPL,98400,524,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,New Caledonia,NCL,98400,540,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,New Zealand,NZL,98400,554,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Niue,NIU,98400,570,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Northern Mariana Islands,MNP,98400,580,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Pakistan,PAK,98400,586,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Palau,PLW,98400,585,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Papua New Guinea,PNG,98400,598,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Philippines,PHL,98400,608,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Republic of Korea,KOR,98400,410,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Russian Federation,RUS,98400,643,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Samoa,WSM,98400,882,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Singapore,SGP,98400,702,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Solomon Islands,SLB,98400,90,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Sri Lanka,LKA,98400,144,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Tajikistan,TJK,98400,762,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Thailand,THA,98400,764,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Timor-Leste,TLS,98400,626,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Tonga,TON,98400,776,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Turkmenistan,TKM,98400,795,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Tuvalu,TUV,98400,798,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Türkiye,TUR,98400,792,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Uzbekistan,UZB,98400,860,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Vanuatu,VUT,98400,548,
SDGRC,SDGRC_ESCAP_ALL,ESCAP_All countries,Viet Nam,VNM,98400,704,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Afghanistan,AFG,98434,4,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,American Samoa,ASM,98434,16,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Armenia,ARM,98434,51,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Azerbaijan,AZE,98434,31,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Bangladesh,BGD,98434,50,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Bhutan,BTN,98434,64,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Cambodia,KHM,98434,116,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Cook Islands,COK,98434,184,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Fiji,FJI,98434,242,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,French Polynesia,PYF,98434,258,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Guam,GUM,98434,316,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Kazakhstan,KAZ,98434,398,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Kiribati,KIR,98434,296,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Kyrgyzstan,KGZ,98434,417,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Lao People's Democratic Republic,LAO,98434,418,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Maldives,MDV,98434,462,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Marshall Islands,MHL,98434,584,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Micronesia (Federated States of),FSM,98434,583,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Mongolia,MNG,98434,496,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Myanmar,MMR,98434,104,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Nauru,NRU,98434,520,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Nepal,NPL,98434,524,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,New Caledonia,NCL,98434,540,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Niue,NIU,98434,570,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Northern Mariana Islands,MNP,98434,580,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Palau,PLW,98434,585,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Papua New Guinea,PNG,98434,598,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Samoa,WSM,98434,882,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Singapore,SGP,98434,702,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Solomon Islands,SLB,98434,90,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Tajikistan,TJK,98434,762,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Timor-Leste,TLS,98434,626,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Tonga,TON,98434,776,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Turkmenistan,TKM,98434,795,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Tuvalu,TUV,98434,798,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Uzbekistan,UZB,98434,860,
SDGRC,SDGRC_ESCAP_CSN,ESCAP_Countries with Special Needs,Vanuatu,VUT,98434,548,
SDGRC,SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),China,CHN,98408,156,
SDGRC,SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),"China, Hong Kong Special Administrative Region",HKG,98408,344,
SDGRC,SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),"China, Macao Special Administrative Region",MAC,98408,446,
SDGRC,SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),Democratic People's Republic of Korea,PRK,98408,408,
SDGRC,SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),Japan,JPN,98408,392,
SDGRC,SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),Mongolia,MNG,98408,496,
SDGRC,SDGRC_ESCAP_ENEA,ESCAP_East and North-East Asia (ENEA),Republic of Korea,KOR,98408,410,
SDGRC,SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),Afghanistan,AFG,98411,4,
SDGRC,SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),Bangladesh,BGD,98411,50,
SDGRC,SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),Cambodia,KHM,98411,116,
SDGRC,SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),Kiribati,KIR,98411,296,
SDGRC,SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),Lao People's Democratic Republic,LAO,98411,418,
SDGRC,SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),Myanmar,MMR,98411,104,
SDGRC,SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),Nepal,NPL,98411,524,
SDGRC,SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),Solomon Islands,SLB,98411,90,
SDGRC,SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),Timor-Leste,TLS,98411,626,
SDGRC,SDGRC_ESCAP_LDC,ESCAP_LDC (LDC_E),Tuvalu,TUV,98411,798,
SDGRC,SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),Afghanistan,AFG,98412,4,
SDGRC,SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),Armenia,ARM,98412,51,
SDGRC,SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),Azerbaijan,AZE,98412,31,
SDGRC,SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),Bhutan,BTN,98412,64,
SDGRC,SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),Kazakhstan,KAZ,98412,398,
SDGRC,SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),Kyrgyzstan,KGZ,98412,417,
SDGRC,SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),Lao People's Democratic Republic,LAO,98412,418,
SDGRC,SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),Mongolia,MNG,98412,496,
SDGRC,SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),Nepal,NPL,98412,524,
SDGRC,SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),Tajikistan,TJK,98412,762,
SDGRC,SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),Turkmenistan,TKM,98412,795,
SDGRC,SDGRC_ESCAP_LLDC,ESCAP_LLDC (LLDC_E),Uzbekistan,UZB,98412,860,
SDGRC,SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),Armenia,ARM,98417,51,
SDGRC,SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),Azerbaijan,AZE,98417,31,
SDGRC,SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),Georgia,GEO,98417,268,
SDGRC,SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),Kazakhstan,KAZ,98417,398,
SDGRC,SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),Kyrgyzstan,KGZ,98417,417,
SDGRC,SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),Russian Federation,RUS,98417,643,
SDGRC,SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),Tajikistan,TJK,98417,762,
SDGRC,SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),Turkmenistan,TKM,98417,795,
SDGRC,SDGRC_ESCAP_NCA,ESCAP_North and Central Asia (NCA),Uzbekistan,UZB,98417,860,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),Antarctica,ATA,98426,,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),Bahrain,BHR,98426,48,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),Bouvet Island,BVT,98426,,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),British Indian Ocean Territory,IOT,98426,,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),Christmas Island,CXR,98426,,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),Cocos (Keeling) Islands,CCK,98426,,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),French Southern Territories,ATF,98426,,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),Heard Island and McDonald Islands,HMD,98426,,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),Iraq,IRQ,98426,368,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),Israel,ISR,98426,376,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),Jordan,JOR,98426,400,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),Kuwait,KWT,98426,414,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),Lebanon,LBN,98426,422,
SDGRC,SDGRC_ESCAP_OTHER_AREA,ESCAP_Other Area (OTH_REGION),Norfolk Island,NFK,98426,,
